3.474132716655731201e-01
2.576825916767120361e-01
2.684036791324615479e-01
2.591490447521209717e-01
2.553671300411224365e-01
2.576872408390045166e-01
2.537787258625030518e-01
2.531147599220275879e-01
2.537813484668731689e-01
2.570665180683135986e-01
2.537945508956909180e-01
2.551798224449157715e-01
2.550114393234252930e-01
2.541503012180328369e-01
2.530093491077423096e-01
2.516596317291259766e-01
2.525405883789062500e-01
2.525943815708160400e-01
2.517167329788208008e-01
2.519721984863281250e-01
2.536502480506896973e-01
2.521516382694244385e-01
2.515232563018798828e-01
2.516634464263916016e-01
2.526393234729766846e-01
