5.000000000000000000e-01
5.060728788375854492e-01
4.878542423248291016e-01
4.993252456188201904e-01
4.885290265083312988e-01
5.087719559669494629e-01
5.094466805458068848e-01
4.925776124000549316e-01
5.256410241127014160e-01
4.986504614353179932e-01
4.993252456188201904e-01
4.939271211624145508e-01
5.006747841835021973e-01
4.811066091060638428e-01
4.959514141082763672e-01
5.148447751998901367e-01
5.067476630210876465e-01
5.209176540374755859e-01
5.020242929458618164e-01
4.946018755435943604e-01
4.844804406166076660e-01
5.047233700752258301e-01
4.973009526729583740e-01
4.892037808895111084e-01
5.121457576751708984e-01
